0,1,2,3,4,5,/llama-instruct-12379_correct,/llama-instruct-12379_choiceA_probs,/llama-instruct-12379_choiceB_probs,/llama-instruct-12379_choiceC_probs,/llama-instruct-12379_choiceD_probs
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.479943,0.45166692,0.019526353,0.048863743
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.20917061,0.36524802,0.15171738,0.27386403
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.25322926,0.46295846,0.21925911,0.06455317
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.15101595,0.65316427,0.084371224,0.111448646
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.45491934,0.35368252,0.07739128,0.114006855
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.2970302,0.37011653,0.13010415,0.2027491
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,False,0.33968154,0.3614519,0.09156487,0.20730166
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,True,0.25802195,0.40019208,0.12559405,0.21619195
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.21625665,0.32282987,0.26089016,0.20002341
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.2730588,0.3076214,0.19717044,0.22214942
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.20438702,0.5836521,0.18830918,0.023651754
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.5055636,0.28223136,0.09692122,0.11528377
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.26120713,0.64920616,0.033993106,0.055593632
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.34508613,0.5036214,0.100267306,0.051025208
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.2754366,0.33294603,0.0919635,0.29965386
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.19860423,0.62497324,0.07334866,0.103073835
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.32607618,0.43200958,0.06959095,0.17232338
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.113575116,0.2806377,0.34348267,0.26230454
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.27381894,0.4056697,0.06440234,0.25610897
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.3152954,0.24397995,0.14030057,0.30042404
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.28866342,0.5118172,0.090564705,0.10895472
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.25442767,0.3169195,0.24365845,0.18499435
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.1646963,0.19123042,0.38029695,0.26377642
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.30102414,0.35487106,0.12697996,0.21712495
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.27088633,0.38430205,0.13905072,0.20576093
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.21360347,0.45577127,0.09944365,0.23118167
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.32923236,0.30720276,0.20272781,0.16083713
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.42049167,0.38083148,0.073040396,0.1256364
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.105515674,0.2654896,0.3915944,0.23740032
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.40387273,0.30784205,0.06669104,0.22159417
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.23944679,0.31380275,0.21166562,0.23508479
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.3033694,0.35790202,0.1735461,0.16518246
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.36892596,0.33335024,0.15018825,0.14753555
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.327996,0.25661847,0.17459786,0.24078767
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.22982104,0.3882421,0.090983875,0.29095298
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.29815218,0.27422413,0.13823986,0.28938386
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.45673776,0.4064015,0.055782154,0.081078686
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.20192382,0.46529433,0.17008683,0.16269504
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.1701331,0.24339876,0.21263534,0.37383282
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.5487702,0.32341427,0.03101464,0.0968009
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.2592134,0.3587322,0.071507625,0.31054685
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.3501488,0.30942753,0.10490238,0.2355213
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.3138711,0.30164716,0.1582635,0.22621824
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.51064265,0.35520256,0.05308504,0.08106971
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.25558242,0.3555992,0.07209515,0.3167232
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.21411483,0.19445206,0.4824324,0.109000765
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.4277397,0.33238465,0.0728954,0.16698022
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.50397354,0.23039728,0.16294667,0.102682576
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.1644919,0.5639624,0.11700833,0.15453734
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.5507713,0.28194675,0.041904125,0.12537779
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.24440919,0.5097667,0.12623942,0.119584695
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.20620231,0.2383636,0.35997424,0.1954598
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.30660692,0.3623153,0.0595416,0.2715361
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.32535538,0.2863496,0.020865113,0.36742988
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.23768662,0.3223656,0.22528668,0.21466112
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.47987098,0.3215961,0.062730715,0.13580222
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.20102662,0.6017249,0.07694223,0.1203062
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.34113288,0.3510036,0.1265831,0.18128042
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.4132469,0.30381718,0.06879715,0.21413875
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.29982543,0.2756758,0.17831282,0.246186
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.2910455,0.33459282,0.084120594,0.2902411
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.3624233,0.31940034,0.09669686,0.22147943
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.3650186,0.40234843,0.13482563,0.097807415
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.38528058,0.32118353,0.11617264,0.17736323
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.23972763,0.36330009,0.15171634,0.24525586
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.084930606,0.33631608,0.1392938,0.4394595
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.25932524,0.5603055,0.056374405,0.1239949
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.25498313,0.32357684,0.15924755,0.2621925
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.27001813,0.3949914,0.11432327,0.22066712
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.4340105,0.31840035,0.08113763,0.16645154
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.23572834,0.31020737,0.21505272,0.23901162
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.10223767,0.86971,0.013128648,0.014923655
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.4746739,0.5073331,0.0064749615,0.011518038
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.25740412,0.3898956,0.19053456,0.16216572
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.6446033,0.2854883,0.021300137,0.048608303
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.19266944,0.1928187,0.19979158,0.41472027
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.29761675,0.4162811,0.13130258,0.15479963
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.33799708,0.2511326,0.19840209,0.21246822
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.28233707,0.48430243,0.08574787,0.14761266
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.15918168,0.39158934,0.08471396,0.3645151
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.3041914,0.4494174,0.07876978,0.1676214
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.34933206,0.39590093,0.09460897,0.1601581
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.310454,0.35199788,0.1099276,0.22762047
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.34027886,0.43216345,0.105850674,0.12170703
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.28988326,0.43095952,0.05038194,0.22877525
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.16370745,0.4226339,0.047013223,0.36664551
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.25158596,0.30981392,0.20125322,0.23734692
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.2902573,0.2641966,0.27676636,0.1687797
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.14405805,0.2292323,0.41677347,0.20993613
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.24464391,0.4225262,0.16718943,0.16564047
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.25647798,0.37430954,0.15120588,0.21800658
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.46280167,0.39092487,0.05706067,0.08921275
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.22266445,0.2784519,0.25431696,0.24456677
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,True,0.38020065,0.36688098,0.09342701,0.15949135
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.25906968,0.38045895,0.1419796,0.2184917
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.3637139,0.34961414,0.093456686,0.19321527
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.16819167,0.4570999,0.18467626,0.1900322
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.16510507,0.2532501,0.289743,0.2919019
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.28392264,0.34303308,0.1455061,0.22753811
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.07851567,0.13968608,0.72163117,0.060167108
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.2580733,0.32164332,0.12188961,0.29839373
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.1769758,0.22909449,0.22009416,0.37383547
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.40061516,0.32660607,0.07319285,0.19958593
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.269592,0.35319787,0.09962955,0.27758056
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.22908612,0.30753908,0.24529818,0.21807662
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.2749288,0.39433825,0.13956015,0.19117278
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.31891975,0.34407824,0.13560902,0.20139313
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.3391035,0.4201722,0.14140739,0.09931695
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.3390548,0.3544775,0.14183462,0.16463305
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.14101812,0.68040717,0.10617193,0.07240283
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.49015078,0.36827153,0.054556794,0.08702086
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.5786872,0.31208605,0.05000844,0.059218302
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.10393856,0.24503407,0.06374345,0.58728397
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.20583147,0.3779543,0.1555162,0.26069805
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.5486095,0.2597287,0.036082514,0.15557934
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.19803913,0.66722363,0.07400831,0.060728896
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.18556157,0.7830694,0.013714372,0.017654633
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.28726038,0.49720088,0.119904056,0.09563469
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.28871453,0.40516338,0.119964056,0.18615799
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.14703715,0.6805961,0.022087662,0.15027905
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.3929537,0.33873305,0.17438479,0.093928486
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.23511721,0.3358219,0.14170317,0.2873577
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.2674116,0.39970794,0.05601778,0.27686274
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.45242107,0.29272074,0.12769498,0.12716319
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.22038198,0.35612428,0.12919018,0.29430354
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.15537843,0.28958723,0.2070017,0.34803268
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.24935418,0.43201223,0.09733758,0.22129595
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.37804732,0.38692388,0.09704337,0.13798538
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.3833269,0.33075047,0.12185606,0.16406661
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.27289787,0.48157418,0.108724914,0.13680302
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.34951612,0.47343227,0.068884484,0.10816709
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.21193165,0.5767683,0.06299844,0.14830163
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.21295635,0.3335895,0.13812423,0.31532997
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.21984887,0.31609243,0.11551639,0.3485423
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.46348882,0.35835934,0.056910988,0.121240824
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.26140964,0.3643261,0.09564734,0.27861696
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.11938184,0.8546547,0.016983146,0.008980268
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.33146286,0.45009395,0.06308608,0.15535706
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.17134742,0.65458316,0.07264779,0.10142168
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.2589208,0.44259745,0.1131646,0.18531713
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.4142947,0.31269205,0.13056193,0.1424513
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.37009555,0.39359587,0.07797484,0.15833372
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.19157138,0.22255032,0.25975135,0.32612696
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.26995203,0.5832849,0.044900186,0.10186284
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.2858003,0.35593465,0.1230218,0.23524319
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.2276208,0.2865572,0.14778918,0.33803287
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.23432343,0.34349397,0.25828433,0.1638983
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.25566268,0.39672577,0.15290767,0.19470392
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.35265303,0.40052086,0.10265314,0.14417307
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.28524312,0.27743432,0.23204792,0.20527467
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.28308547,0.3087563,0.15709807,0.2510602
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.23039903,0.40992144,0.12174406,0.23793541
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.23630068,0.35023302,0.1695507,0.2439156
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.22226204,0.3612365,0.12523207,0.2912694
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,False,0.3954744,0.44905442,0.070496194,0.084974974
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,True,0.32672557,0.3229456,0.20222798,0.14810082
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,False,0.44404396,0.45168835,0.03458071,0.06968702
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,False,0.29787382,0.2941543,0.171287,0.23668486
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.6084473,0.29602155,0.021824876,0.073706254
What is the loudest animal on earth?,African elephant,sperm whale,blue whale,Indian elephant,C,False,0.3456792,0.3852037,0.14705734,0.122059755
Which of these household pets should be vaccinated for parvovirus?,hamster,cat,dog,bird,C,False,0.24371026,0.30008566,0.24627282,0.20993116
Which color is not considered to be one of the primary colors of light?,red,yellow,green,blue,B,True,0.30381358,0.3666817,0.04836809,0.28113657
If someone has cataracts what part of their body might need an operation?,ear,hand,eye,knee,C,True,0.33508766,0.21038398,0.3988299,0.05569848
