0,1,2,3,4,5,/rlhf-fixed-llama-instruct-bs-16_correct,/rlhf-fixed-llama-instruct-bs-16_choiceA_probs,/rlhf-fixed-llama-instruct-bs-16_choiceB_probs,/rlhf-fixed-llama-instruct-bs-16_choiceC_probs,/rlhf-fixed-llama-instruct-bs-16_choiceD_probs
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.41178825,0.32417327,0.11748305,0.1465554
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.39382002,0.41551596,0.04419339,0.14647065
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.531155,0.4234196,0.01673145,0.028693955
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.2213084,0.36362392,0.12998515,0.28508252
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.26831472,0.3992848,0.25967243,0.07272807
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.191589,0.5475265,0.0990289,0.16185561
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.39698043,0.34349895,0.11724316,0.14227748
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.30357933,0.3999504,0.10090943,0.19556078
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.36851594,0.342527,0.06848815,0.22046894
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,True,0.27774793,0.40469936,0.111008555,0.20654415
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.23981273,0.3238928,0.25998726,0.17630717
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.28251305,0.29140815,0.21051084,0.21556792
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.19511291,0.59569925,0.17370391,0.035483934
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.4291095,0.30150998,0.10311463,0.16626589
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.34473246,0.56710625,0.035583336,0.052577935
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.38824767,0.46979043,0.091313936,0.050648026
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.26444972,0.35514337,0.08824382,0.29216304
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.2281234,0.59853804,0.06735486,0.10598368
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.35637623,0.4525981,0.054050084,0.13697557
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.12219069,0.26304713,0.32545674,0.28930548
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.24555127,0.3878376,0.067920774,0.29869044
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.30746526,0.24375774,0.13139741,0.3173796
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.33446062,0.43180174,0.100847304,0.13289037
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.26645726,0.33143374,0.23296025,0.16914874
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.22525318,0.22554854,0.29460254,0.2545957
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.3315229,0.34374508,0.115413696,0.20931832
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.28432074,0.37344185,0.13381957,0.2084178
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.22807823,0.45782238,0.095379025,0.2187203
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.37647444,0.2834151,0.18367647,0.15643403
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.4246829,0.3992366,0.07069292,0.105387606
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.09084642,0.2621533,0.373515,0.2734853
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.39956316,0.33841157,0.054953165,0.20707211
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.26818532,0.29655528,0.2216306,0.21362887
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.3107188,0.36425856,0.14384595,0.18117674
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.35316136,0.30805457,0.17548403,0.16330008
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.34690028,0.26924026,0.17580989,0.20804957
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.23744516,0.42546105,0.06927943,0.2678144
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.30309612,0.26879218,0.12756242,0.30054933
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.51585907,0.3643512,0.054769058,0.06502064
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.23969887,0.4852007,0.14308242,0.13201801
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.16911617,0.2540672,0.20920134,0.36761528
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.58261085,0.2872483,0.036305476,0.09383539
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.25302276,0.38763702,0.054990992,0.30434915
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.33067265,0.32896155,0.083105214,0.25726056
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.33414316,0.3440655,0.13116218,0.1906292
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.54910374,0.37608457,0.02908789,0.04572381
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.27887946,0.37320903,0.07259841,0.27531308
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.25460297,0.1781274,0.47942546,0.087844215
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.39803773,0.34403566,0.050069183,0.20785742
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.52364814,0.26150003,0.12260025,0.0922515
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.21772285,0.5276408,0.10606938,0.148567
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.50445884,0.34190732,0.035243224,0.11839057
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.26667622,0.48937872,0.11595442,0.12799072
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.24163094,0.24873923,0.3224234,0.18720648
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.3303902,0.3743083,0.050516155,0.24478538
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.5611848,0.28507075,0.019420225,0.13432416
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.25291234,0.3374846,0.2117503,0.1978528
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.5296992,0.2984168,0.04923194,0.122652106
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.24689364,0.53830135,0.08125414,0.13355087
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.35119703,0.36071646,0.11183942,0.17624703
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.37135994,0.33214477,0.10991836,0.186577
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.28779504,0.278046,0.15482883,0.27933022
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.3739964,0.33150873,0.058590367,0.23590447
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.39752853,0.31894037,0.07711735,0.20641375
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.3644866,0.4301687,0.11784768,0.08749698
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.40925822,0.3224367,0.105355695,0.16294949
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.26996875,0.3599547,0.12131944,0.24875715
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,False,0.10669519,0.3786376,0.15171649,0.36295068
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.30310413,0.5328559,0.054715924,0.10932404
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.26464987,0.31809816,0.1493241,0.26792783
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.30716568,0.41362685,0.08489026,0.19431724
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.4000631,0.34446046,0.07687491,0.17860152
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.27255228,0.2935358,0.19106203,0.24284989
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.14218539,0.81838745,0.018631892,0.02079525
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.38715142,0.57991856,0.013365993,0.01956404
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.2840179,0.36419752,0.18294498,0.16883957
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.54642063,0.32341334,0.03306441,0.09710166
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.24925998,0.2076097,0.17604624,0.36708406
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.28701487,0.40074977,0.13485487,0.17738041
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.36687592,0.24204288,0.17047036,0.2206109
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.28069127,0.47927672,0.089860745,0.1501713
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.2317315,0.39064157,0.06662319,0.31100377
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.31554237,0.44829825,0.063151576,0.17300786
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.35450453,0.36548364,0.105168976,0.17484295
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.38894078,0.34019655,0.10724891,0.16361366
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.33711937,0.4589491,0.092117086,0.111814514
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.46956575,0.34144208,0.02859473,0.1603974
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.17048247,0.43588814,0.06280271,0.33082664
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.28986555,0.31820568,0.17397732,0.21795145
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.30732477,0.24422422,0.27749124,0.1709597
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.16487166,0.2520907,0.36997554,0.21306211
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.26949057,0.44984478,0.15012519,0.13053954
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.26391214,0.35036775,0.14954084,0.2361793
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.4798328,0.3996891,0.046158426,0.07431962
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.24361601,0.29327637,0.20529869,0.25780892
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.36223924,0.39131933,0.07863105,0.1678104
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.27754876,0.40254372,0.118700646,0.2012069
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.42123052,0.37589422,0.08794227,0.1149331
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.18725738,0.45277864,0.17887217,0.18109185
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.20458323,0.25040352,0.24192157,0.30309173
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.26096347,0.39913186,0.16327746,0.17662723
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.13020894,0.19187741,0.59777075,0.08014294
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.2843577,0.34523112,0.08432077,0.2860904
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.18127257,0.2527602,0.24051659,0.3254506
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.40545517,0.29432833,0.07782445,0.222392
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.2896514,0.35811064,0.08725839,0.2649795
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.25450757,0.3041076,0.2619567,0.17942812
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.31200415,0.4049658,0.11608552,0.16694456
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.33687505,0.34634897,0.12573439,0.19104165
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.36114296,0.45304993,0.09482325,0.09098388
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.39319155,0.32715067,0.12063607,0.15902169
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.18599539,0.57033306,0.1610184,0.082653105
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.48274392,0.3508893,0.053164743,0.113202095
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.579035,0.32028073,0.038086236,0.06259807
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.19196005,0.27158523,0.06464954,0.4718051
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.22518964,0.3883077,0.1401858,0.24631688
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.59974045,0.25106126,0.036593545,0.112604745
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.18245898,0.7137123,0.06771661,0.03611215
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.20982079,0.7634105,0.012341406,0.014427409
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.32460815,0.5156122,0.07634522,0.08343435
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.3221063,0.39109203,0.0988119,0.18798977
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.18992236,0.6494839,0.02154516,0.13904852
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.37183392,0.36427844,0.17942001,0.084467664
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.2907571,0.34497714,0.10607206,0.25819367
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.2811314,0.39460143,0.05302299,0.27124414
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.46641594,0.2833427,0.11700086,0.1332405
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.2682028,0.3545291,0.12254816,0.25472
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,False,0.19947955,0.30619216,0.2005814,0.29374692
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.2635487,0.47113112,0.06621087,0.19910933
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.3657609,0.43716937,0.08012739,0.11694233
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.39010394,0.342752,0.108089976,0.15905406
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.29341793,0.47039434,0.09234548,0.14384219
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.4432841,0.39018264,0.055450182,0.11108311
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.21204428,0.5652476,0.059423335,0.16328481
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.25350252,0.39455196,0.085548006,0.26639754
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.22807407,0.3478464,0.09450014,0.3295794
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.50107116,0.33481959,0.048546933,0.115562335
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.31442672,0.37778518,0.07842899,0.2293591
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.16399151,0.80619746,0.015733257,0.014077775
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.36576933,0.44494918,0.052400507,0.136881
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.26073503,0.59508705,0.04824429,0.09593352
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.3082645,0.49442008,0.085217506,0.112097934
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.39209968,0.35040358,0.12007229,0.13742456
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.3822938,0.4033524,0.06723386,0.14711998
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.23142385,0.22806683,0.2530959,0.28741348
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.30341232,0.5369653,0.057159085,0.10246325
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.27250695,0.34421048,0.11081931,0.2724633
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.24125892,0.28102493,0.14470421,0.33301193
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.24185236,0.3383342,0.24782963,0.17198381
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.29397783,0.39144126,0.13972211,0.1748588
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.3491758,0.4277384,0.0902995,0.13278624
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.3187688,0.24387486,0.2218385,0.21551786
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.27690652,0.2935642,0.16623545,0.26329383
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.24719481,0.43956682,0.09820079,0.21503751
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.25053713,0.35909903,0.14923662,0.24112724
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.22267842,0.38679197,0.10869611,0.28183356
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.46933025,0.39744952,0.0666503,0.066570014
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,True,0.34426486,0.33951375,0.1709812,0.14524028
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,True,0.48191124,0.42399898,0.029632874,0.06445693
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,False,0.32230362,0.27197793,0.1848072,0.2209112
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.5776879,0.2964842,0.024061954,0.1017659
What is the loudest animal on earth?,African elephant,sperm whale,blue whale,Indian elephant,C,False,0.32381788,0.39549953,0.14413086,0.13655174
