0,1,2,3,4,5,/shf-v4-llama-10000-kl-0.35_correct,/shf-v4-llama-10000-kl-0.35_choiceA_probs,/shf-v4-llama-10000-kl-0.35_choiceB_probs,/shf-v4-llama-10000-kl-0.35_choiceC_probs,/shf-v4-llama-10000-kl-0.35_choiceD_probs
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.3697644,0.33836097,0.1358988,0.15597583
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.38945374,0.39172894,0.057598244,0.16121908
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.49397254,0.41754526,0.03117043,0.057311844
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.2234184,0.3475486,0.15486665,0.2741664
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.29655582,0.42615998,0.21401793,0.06326623
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.21254341,0.5716212,0.088454366,0.12738109
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.4383771,0.33742642,0.10232812,0.121868365
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.29282767,0.36110458,0.1408805,0.20518723
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.3459984,0.34595552,0.09867087,0.20937528
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,True,0.24654102,0.40580967,0.13554087,0.21210845
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.20707813,0.3200823,0.25729787,0.21554169
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.28260058,0.30942023,0.17573227,0.23224683
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.24158952,0.56923634,0.15057823,0.038595933
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.54289186,0.27845705,0.08506953,0.09358148
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.32601428,0.56930006,0.041959997,0.06272578
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.36184362,0.45804265,0.11627413,0.06383959
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.2925992,0.3279488,0.08905,0.29040194
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.2283323,0.5657631,0.086371265,0.11953328
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.31509268,0.37508288,0.09447634,0.21534804
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.14592513,0.2835339,0.28335118,0.2871898
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.34630105,0.39814177,0.051134486,0.20442268
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.30711702,0.25745398,0.124653906,0.31077513
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.29748666,0.4503766,0.10486795,0.1472688
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.2952993,0.32780927,0.21043274,0.1664587
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.22271611,0.21365845,0.31979007,0.24383534
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.3130164,0.31935027,0.1372262,0.23040709
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.26755065,0.35694367,0.15283795,0.22266777
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.22769521,0.4248425,0.10843432,0.23902795
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.33973745,0.27379444,0.21099888,0.17546922
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.40803933,0.35590163,0.09522509,0.14083399
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.15459074,0.29722136,0.310313,0.23787484
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.37484458,0.3148907,0.06380466,0.24646005
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.23759758,0.30520472,0.21122897,0.24596873
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.3295334,0.35379404,0.17110091,0.1455717
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.35956976,0.32005084,0.15649138,0.16388805
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.31509277,0.2538103,0.17228454,0.2588123
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.26146874,0.33997455,0.09715145,0.30140534
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.30015552,0.27838638,0.1350007,0.2864574
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.44625524,0.3932304,0.06898892,0.09152542
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.2190894,0.46176267,0.16621284,0.15293506
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.18103568,0.24963845,0.19764231,0.37168363
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.5214935,0.33803284,0.034446713,0.10602687
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.2589973,0.366468,0.072772205,0.30176246
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.36111185,0.2997642,0.09450742,0.24461657
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.31911412,0.28918335,0.1754424,0.21626015
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.48161522,0.35113487,0.06916207,0.098087855
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.27024916,0.358475,0.08029765,0.29097822
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.33198148,0.20861869,0.341036,0.11836396
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.41429734,0.3180408,0.081672,0.18598984
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.50076574,0.24753888,0.15216057,0.099534795
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.22149843,0.45482087,0.1577044,0.16597632
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.47932553,0.36288583,0.052948102,0.10484055
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.2753321,0.40850398,0.14529698,0.17086697
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.22370426,0.2427921,0.29604024,0.2374634
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.32445118,0.35376653,0.06569197,0.25609037
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.6346028,0.20112845,0.01346205,0.15080673
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.26446316,0.32788408,0.19634575,0.21130697
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.46708462,0.3131357,0.096778534,0.12300121
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.26059613,0.5031253,0.076969355,0.15930925
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.33366123,0.31750306,0.14809686,0.20073883
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.4366745,0.27459046,0.08040468,0.20833041
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.2949993,0.27734777,0.15836926,0.2692837
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.29985037,0.3297656,0.08949365,0.28089038
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.37052464,0.3172979,0.095903106,0.2162744
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.36135206,0.39956468,0.122081816,0.11700144
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.36227754,0.29575396,0.1356785,0.20629004
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.25304464,0.33979833,0.1539907,0.2531663
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.16036789,0.3370702,0.15022846,0.35233343
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.31098017,0.47721863,0.06756275,0.1442385
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.25217414,0.33164802,0.1696052,0.24657273
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.30286622,0.3595809,0.11137067,0.22618222
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.4208187,0.32990643,0.078705065,0.17056987
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.23395994,0.30754218,0.19718245,0.2613155
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.14501897,0.82582563,0.015670922,0.013484493
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.39321133,0.5728693,0.016207745,0.017711723
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.25460452,0.37422478,0.18795717,0.18321346
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.6448171,0.273744,0.0264548,0.054984048
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.21271935,0.21450596,0.18628424,0.38649052
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.30327007,0.37027392,0.14874548,0.17771055
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.325441,0.24641646,0.19515356,0.2329889
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.32545245,0.4103196,0.097815886,0.16641201
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.22865987,0.37575302,0.08683635,0.30875075
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.27874002,0.43984395,0.09825408,0.18316199
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.3187448,0.3826915,0.1092455,0.18931817
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.38253108,0.341483,0.11286244,0.16312346
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.32948673,0.44939393,0.100834906,0.120284416
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.57280433,0.30228224,0.02805406,0.0968595
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.23437272,0.41283423,0.07399409,0.27879894
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.27846596,0.27781555,0.20613469,0.23758382
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.30401564,0.26052588,0.2539235,0.18153499
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.16476664,0.24349166,0.37353924,0.21820249
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.25920063,0.38708982,0.17126888,0.1824407
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.26321787,0.3118239,0.172357,0.2526012
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.43267912,0.3934932,0.06662666,0.10720105
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.24501777,0.27635977,0.2156936,0.26292887
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,True,0.36834946,0.36151856,0.09854643,0.17158552
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.2683438,0.34263873,0.1525493,0.23646818
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.43399608,0.31199878,0.10265733,0.15134776
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.17547841,0.44640052,0.19528483,0.18283622
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.22400492,0.25920478,0.21571043,0.30107993
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.28798112,0.31948122,0.17360651,0.21893117
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.13799483,0.17337106,0.5932472,0.095386975
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.27228236,0.31795895,0.12160463,0.28815413
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.21806774,0.25480214,0.22126786,0.3058623
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.389176,0.32633248,0.07740393,0.20708759
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.2972479,0.34477806,0.10100704,0.25696707
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.24552272,0.29245046,0.23648602,0.22554079
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.27888846,0.36512306,0.14394635,0.21204215
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.32144043,0.33472493,0.14098865,0.20284599
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.35162646,0.40166807,0.13366462,0.11304077
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.35785437,0.32841945,0.1404364,0.17328984
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.25209287,0.5436266,0.12548578,0.07879465
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.45286727,0.35856947,0.07195367,0.11660958
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.524741,0.3306522,0.057986867,0.086619966
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.17209555,0.24785352,0.07018807,0.5098629
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.21283068,0.36864156,0.1533737,0.26515412
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.54185176,0.26012817,0.043237016,0.15478308
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.25685993,0.5809122,0.07686473,0.085363194
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.25892732,0.69497836,0.01945002,0.026644317
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.3392637,0.453094,0.11032004,0.09732219
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.3068093,0.36578503,0.1308308,0.19657493
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.2115871,0.62288624,0.03167579,0.13385086
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.39560756,0.33129296,0.16069828,0.11240116
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.26256046,0.32732818,0.12417462,0.28593668
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.2798368,0.37814572,0.06521704,0.27680036
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.40000328,0.28158352,0.15494029,0.163473
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.24541344,0.3497882,0.13180207,0.2729963
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,False,0.23072779,0.30790928,0.20192799,0.259435
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.27997902,0.41658947,0.10332693,0.2001046
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.37501118,0.37239954,0.11064798,0.14194128
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.39280373,0.32618967,0.1107415,0.17026521
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.26495767,0.44653165,0.12814593,0.16036476
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.38546297,0.4453354,0.068473086,0.10072852
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.25264835,0.49855354,0.071807146,0.176991
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.24920055,0.34400403,0.10828698,0.2985084
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.2462338,0.3054579,0.10595517,0.34235314
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.42133138,0.34447673,0.0725356,0.16165636
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.28933433,0.34670883,0.10022785,0.26372898
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.17862602,0.79563403,0.015596295,0.010143709
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.34448868,0.39898327,0.06767231,0.18885571
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.20478126,0.6039982,0.07322007,0.11800042
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.31704724,0.44074357,0.09145077,0.15075845
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.39219204,0.33475593,0.12819827,0.14485376
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.360339,0.38848102,0.08825923,0.16292076
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.20764565,0.23494938,0.24498484,0.31242016
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.3600861,0.49300992,0.049298428,0.097605586
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.29380378,0.33106542,0.12866294,0.24646795
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.26176172,0.27788705,0.13800769,0.32234356
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.24181534,0.2923177,0.27238017,0.19348678
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.2580926,0.36967593,0.15387475,0.21835668
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.37349603,0.37753844,0.118139744,0.1308259
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.27327612,0.24028377,0.2574277,0.22901246
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.27613097,0.29862574,0.15610912,0.26913416
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.24932043,0.4041008,0.1315273,0.21505149
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.24381003,0.33852705,0.16574188,0.25192103
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.23799078,0.33565474,0.1464768,0.27987772
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.41828176,0.39872625,0.09092284,0.092069216
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,True,0.34574416,0.33305174,0.1460821,0.17512205
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,True,0.4606664,0.40351456,0.050060663,0.08575833
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,False,0.28417578,0.28638494,0.20745073,0.22198851
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.60398847,0.2942959,0.032855935,0.068859704
What is the loudest animal on earth?,African elephant,sperm whale,blue whale,Indian elephant,C,False,0.35043904,0.35660255,0.16082445,0.13213398
Which of these household pets should be vaccinated for parvovirus?,hamster,cat,dog,bird,C,False,0.27231988,0.28733924,0.2485026,0.1918383
