0,1,2,3,4,5,/llama-7b_correct,/llama-7b_choiceA_probs,/llama-7b_choiceB_probs,/llama-7b_choiceC_probs,/llama-7b_choiceD_probs
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.23139547,0.35622647,0.15126853,0.26110947
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.29120332,0.41161054,0.21923439,0.07795171
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.21417686,0.55300796,0.096299104,0.13651614
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.43945172,0.33339012,0.09516907,0.13198912
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.29862836,0.36159545,0.14305708,0.19671905
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.35291645,0.33799717,0.10388942,0.20519695
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,True,0.27985182,0.39814585,0.12109204,0.20091029
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.22631663,0.31515545,0.25216067,0.20636728
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.28445047,0.30767813,0.18848136,0.21938998
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.23939903,0.55813545,0.16410889,0.038356595
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.541903,0.28165513,0.07540225,0.10103956
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.3191127,0.56679285,0.047083672,0.06701084
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.37506542,0.44484428,0.11380375,0.0662865
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.2949972,0.33151993,0.100241095,0.27324182
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.23539281,0.534395,0.08951323,0.14069895
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.33813095,0.37861937,0.08042382,0.20282586
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.149132,0.3004722,0.2755989,0.27479687
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.3061724,0.3909154,0.064036116,0.23887612
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.30093047,0.25612956,0.14107987,0.30186003
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.29765138,0.46149796,0.103805706,0.13704497
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.29700902,0.3323553,0.19305672,0.17757899
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.2102171,0.19926544,0.34270445,0.247813
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.31329858,0.32142577,0.13553886,0.22973675
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.27536994,0.3795929,0.1400707,0.20496649
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.22567505,0.418535,0.114108354,0.24168168
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.3398094,0.27980015,0.2010073,0.17938316
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.39656502,0.35228866,0.0930498,0.15809658
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.15351926,0.2946697,0.30921197,0.24259913
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.37060025,0.31899026,0.079078615,0.2313308
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.25163642,0.31911066,0.19736294,0.23188998
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.32145238,0.33258313,0.1722009,0.1737635
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.36984977,0.3151995,0.15328436,0.16166633
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.33618236,0.25019813,0.17530459,0.2383149
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.2650248,0.35502005,0.08731926,0.29263592
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.30196068,0.27473545,0.13988742,0.2834165
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.44174403,0.37887496,0.069088854,0.11029213
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.2190274,0.4469531,0.17070109,0.1633184
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.19244185,0.25756332,0.20077309,0.3492217
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.5181368,0.32213295,0.039383702,0.12034657
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.26904333,0.36552188,0.08368247,0.28175232
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.3581782,0.30527994,0.09907605,0.23746583
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.3223175,0.30759624,0.15560977,0.21447647
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.49698707,0.3423187,0.06482746,0.09586672
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.27234218,0.3509411,0.092533305,0.2841834
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.2894251,0.2089878,0.36390984,0.1376772
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.42142332,0.32015952,0.079708904,0.17870821
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.48215452,0.25355327,0.15097623,0.113316044
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.22122723,0.46669462,0.13386795,0.17821021
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.5053672,0.30609304,0.050770696,0.13776894
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.28289366,0.41666713,0.14005134,0.16038783
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.23379898,0.24862248,0.284153,0.23342559
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.32040313,0.35477638,0.0791201,0.2457005
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.46117285,0.254851,0.019048823,0.2649273
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.28057444,0.32496464,0.19596894,0.19849199
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.47378954,0.30476472,0.086560406,0.13488534
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.24531533,0.52436197,0.08330752,0.14701515
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.34302595,0.32650393,0.13693175,0.19353834
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.4240819,0.27544108,0.08109568,0.21938138
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.30754754,0.27687794,0.16053864,0.2550359
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.3045717,0.31921518,0.083806194,0.29240692
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.3778869,0.30590016,0.09667544,0.21953753
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.37574705,0.3773465,0.13052118,0.116385244
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.38050726,0.2999286,0.12986866,0.18969552
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.2682458,0.33941862,0.14537723,0.24695843
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.15596807,0.34282115,0.15375721,0.34745353
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.30789435,0.47167373,0.06783631,0.15259561
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.26235867,0.325753,0.1659676,0.24592082
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.29171774,0.36686736,0.11663085,0.22478399
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.40498593,0.32325575,0.08700095,0.18475732
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.23510475,0.3127168,0.20323658,0.24894182
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.16382764,0.7977765,0.018621901,0.019773971
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.43852264,0.52138567,0.017079266,0.023012403
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.27599037,0.37398016,0.18002659,0.1700029
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.62732047,0.27951086,0.027285574,0.06588318
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.2243606,0.21975517,0.19699027,0.35889393
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.3110287,0.37727907,0.14026035,0.17143185
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.34451693,0.24833563,0.18615343,0.22099395
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.3278137,0.39546028,0.10429364,0.1724323
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.21274313,0.38787636,0.10123688,0.29814368
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.31054902,0.43101895,0.08192398,0.17650796
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.34636515,0.38145906,0.10443738,0.16773838
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.36420676,0.321037,0.121505626,0.19325063
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.34253135,0.42897552,0.10581417,0.122678936
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.45101342,0.3493674,0.037021507,0.16259772
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.23554164,0.4038778,0.07212927,0.2884513
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.28342307,0.28457415,0.19993366,0.23206913
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.30796424,0.27079433,0.24743357,0.17380792
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.16922621,0.23936154,0.37838364,0.21302864
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.24973996,0.40099236,0.16640964,0.18285799
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.28840652,0.32363147,0.15267192,0.23528999
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.45266038,0.3749753,0.064762086,0.107602224
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.25134102,0.2731707,0.22183897,0.25364926
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,True,0.38162082,0.35144088,0.1000354,0.16690296
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.2653999,0.35529882,0.14764969,0.23165154
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.38299257,0.3269866,0.104091436,0.18592939
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.19440654,0.42504266,0.18423533,0.19631545
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.21972309,0.2716325,0.22452432,0.28412
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.29018685,0.3230083,0.16042522,0.22637956
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.13795853,0.19044396,0.565842,0.10575549
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.28296918,0.32574895,0.12387641,0.26740545
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.22572075,0.24389105,0.22147948,0.30890876
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.40301868,0.3180894,0.07617259,0.20271935
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.29478684,0.34843066,0.10149199,0.25529054
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.24441211,0.29158714,0.23734821,0.22665255
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.27606735,0.36586726,0.15083306,0.20723236
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.33520815,0.32902384,0.13492763,0.20084034
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.35908544,0.39676467,0.12988257,0.11426734
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.3574936,0.3292776,0.14119332,0.17203549
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.222378,0.5690233,0.1256679,0.0829308
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.4466846,0.3439238,0.07430727,0.13508435
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.52132946,0.33043864,0.054756474,0.09347547
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.15895666,0.25671422,0.06674717,0.51758194
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.22793142,0.366457,0.14843695,0.25717458
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.5212041,0.26605222,0.04258618,0.17015752
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.24315998,0.57727724,0.079404585,0.10015821
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.2645341,0.68652886,0.020128675,0.028808424
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.32831514,0.44569468,0.11467976,0.11131035
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.3233869,0.3611208,0.12321201,0.19228026
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.20971309,0.59544784,0.0334221,0.161417
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.4021672,0.3123181,0.16762714,0.117887564
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.25312826,0.34015903,0.142315,0.2643977
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.28006032,0.38114762,0.07559332,0.26319873
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.4167976,0.2871109,0.14521737,0.15087408
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.24541654,0.34349772,0.1321153,0.27897048
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.2166093,0.29436928,0.19056801,0.2984534
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.28308162,0.4024683,0.10568328,0.20876673
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.36279082,0.37217987,0.116061345,0.14896801
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.40161455,0.32007292,0.10936391,0.16894862
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.29423663,0.4361444,0.11944215,0.1501768
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.3831646,0.42686442,0.075840734,0.11413025
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.25659195,0.49284804,0.07644245,0.17411758
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.2490485,0.3519463,0.12382172,0.27518353
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.24717665,0.32256487,0.11606058,0.31419787
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.43780357,0.33914956,0.06895566,0.1540912
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.28937033,0.34391838,0.11317887,0.25353247
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.17737354,0.79065526,0.018806474,0.013164719
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.33327502,0.40667918,0.07195669,0.18808913
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.21646382,0.5693997,0.08307277,0.13106376
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.30493435,0.43202576,0.09256439,0.17047553
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.395278,0.31611535,0.13068742,0.15791929
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.3770355,0.3773895,0.08132468,0.1642503
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.22515754,0.23842146,0.23966342,0.29675764
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.34411234,0.47853148,0.05170299,0.12565318
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.30101138,0.32938537,0.12589999,0.24370325
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.27119866,0.28838018,0.1352227,0.30519846
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.25011852,0.28998652,0.26189607,0.19799894
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.27856135,0.37085146,0.14513642,0.20545074
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.3675407,0.3713132,0.11346423,0.14768185
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.2927759,0.2514219,0.23778643,0.21801582
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.29567614,0.3043221,0.15876076,0.24124101
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.26730338,0.397268,0.12508295,0.21034573
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.253756,0.33757022,0.1712345,0.23743922
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.23976697,0.34068853,0.15399121,0.2655533
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.41363937,0.39015415,0.090446755,0.10575972
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,True,0.36363685,0.31627685,0.15372,0.16636637
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,True,0.4439343,0.42345482,0.046025306,0.086585656
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,False,0.30594945,0.2760372,0.18938299,0.2286304
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.59746903,0.2766443,0.029605689,0.09628096
What is the loudest animal on earth?,African elephant,sperm whale,blue whale,Indian elephant,C,False,0.35131085,0.36557174,0.15319967,0.12991773
Which of these household pets should be vaccinated for parvovirus?,hamster,cat,dog,bird,C,False,0.2810161,0.2842988,0.23642814,0.1982569
Which color is not considered to be one of the primary colors of light?,red,yellow,green,blue,B,True,0.31494325,0.3375299,0.07098747,0.27653942
If someone has cataracts what part of their body might need an operation?,ear,hand,eye,knee,C,False,0.37022477,0.22296971,0.33430058,0.07250498
