0,1,2,3,4,5,/shf-v4-llama-instruct-10k-kl-0.35_correct,/shf-v4-llama-instruct-10k-kl-0.35_choiceA_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceB_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceC_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceD_probs
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.25124162,0.26696214,0.20192143,0.2798748
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.3667676,0.35653448,0.14250128,0.13419658
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.38667026,0.45360246,0.050330095,0.10939724
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.492041,0.47273475,0.013637805,0.02158651
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.2065207,0.33104613,0.18291834,0.2795147
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.28342184,0.45176196,0.23416996,0.03064619
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.16738659,0.66171753,0.08080666,0.090089105
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.4517973,0.3678274,0.090249054,0.09012623
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.27350825,0.38131154,0.14974928,0.195431
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,False,0.32959425,0.38856587,0.08774034,0.19409949
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,True,0.2421207,0.43061212,0.12980172,0.19746546
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.19716482,0.3382197,0.2757306,0.18888493
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.27168223,0.31031346,0.2001258,0.2178785
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.23848383,0.5452269,0.20520277,0.011086504
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.5655109,0.26737824,0.104659095,0.062451784
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.26860392,0.6582702,0.035212137,0.037913755
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.35398486,0.49961972,0.10667975,0.039715696
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.27501652,0.33644545,0.09358626,0.29495177
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.2244929,0.6518407,0.06225744,0.061409008
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.30573562,0.4162531,0.08764419,0.1903671
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.115735546,0.30455,0.3718756,0.2078388
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.32366526,0.45423606,0.058190804,0.16390797
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.29721767,0.254362,0.14699008,0.30143037
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.28262702,0.5100174,0.094662055,0.11269348
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.29814792,0.30484653,0.24913186,0.14787373
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.19153924,0.2030329,0.3798772,0.2255507
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.314826,0.37847203,0.12958613,0.17711581
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.259886,0.37215307,0.16454518,0.20341572
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.20096079,0.49964952,0.0903689,0.20902076
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.32022923,0.30629718,0.22905535,0.14441821
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.45092484,0.37353048,0.07771568,0.09782896
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.11103596,0.2498233,0.44172552,0.19741514
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.38644645,0.32962406,0.061653543,0.2222759
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.21137108,0.307247,0.23524444,0.24613748
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.30804107,0.3709156,0.19595115,0.1250922
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.3618274,0.33732328,0.1594877,0.14136161
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.30238894,0.25691578,0.18583187,0.25486344
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.23793493,0.37794355,0.10314523,0.28097633
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.3042611,0.28479344,0.13813065,0.27281487
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.47013688,0.42663074,0.04947085,0.053761587
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.19004115,0.5164022,0.16486923,0.1286874
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.15738352,0.23163219,0.23352507,0.3774592
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.58865494,0.331937,0.020229217,0.059178874
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.2685359,0.3812474,0.076518565,0.27369812
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.3529712,0.31450367,0.10660988,0.22591534
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.30534428,0.29580986,0.20628497,0.19256096
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.49131843,0.37502363,0.063451186,0.07020673
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.28065196,0.38068295,0.079093605,0.25957152
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.24875845,0.21270621,0.48699614,0.051539153
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.42621043,0.3620293,0.08325491,0.12850529
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.5256252,0.22078961,0.18753472,0.066050485
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.18338577,0.6062287,0.13814197,0.07224354
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.6573252,0.2559772,0.028891653,0.057805933
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.23824465,0.4894023,0.15540415,0.11694887
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.18977866,0.21818407,0.40682304,0.1852142
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.31326595,0.37269005,0.061171953,0.25287214
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.5973286,0.28226462,0.007346419,0.11306042
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.24891496,0.3499901,0.19973734,0.20135766
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.5604081,0.29758397,0.0635104,0.078497455
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.2413761,0.5527104,0.07553384,0.13037965
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.33182177,0.35612726,0.15554695,0.156504
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.45862558,0.3064396,0.06787837,0.16705635
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.29958478,0.28437245,0.16998349,0.24605927
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.2753419,0.34345374,0.104612894,0.27659148
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.34979415,0.3274044,0.109532945,0.2132685
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.3435768,0.41282094,0.14864035,0.09496194
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.37805295,0.33462474,0.13396387,0.15335849
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.22182305,0.36817825,0.15022904,0.25976962
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.11365191,0.35769886,0.15902306,0.36962616
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.2707574,0.6184214,0.047428563,0.06339275
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.24007192,0.343133,0.17046781,0.24632727
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.29268727,0.4054943,0.116884194,0.18493421
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.4355968,0.34269187,0.074299715,0.14741158
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.2470397,0.34516406,0.1791832,0.22861299
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.10392838,0.88400304,0.0071529713,0.004915635
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,False,0.63183874,0.36041898,0.004824636,0.0029176066
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.23902094,0.40798897,0.19325076,0.15973939
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.6703036,0.2799768,0.02076039,0.02895917
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.20007369,0.21010618,0.20820846,0.38161162
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.29996565,0.4227951,0.14224912,0.13499019
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.3164064,0.25659564,0.20279653,0.22420147
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.30206135,0.4943741,0.08208604,0.121478535
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.20666207,0.40288505,0.08983993,0.300613
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.27731988,0.4502548,0.097607605,0.17481773
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.33012706,0.390841,0.1170089,0.16202311
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.37292704,0.3851064,0.10998625,0.13198024
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.33285686,0.47927094,0.09689625,0.09097597
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.53743607,0.37039915,0.02748799,0.06467682
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.18371148,0.46908346,0.06373967,0.2834654
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.26292026,0.30223924,0.2137702,0.22107024
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.29374778,0.2804223,0.26990488,0.15592498
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.13047867,0.23492949,0.44919446,0.18539736
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.23801453,0.45103428,0.19343138,0.11751981
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.2325219,0.33970046,0.18260218,0.24517554
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.4460067,0.43860233,0.04882826,0.06656272
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.23048091,0.26892498,0.25530604,0.2452881
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.37926605,0.3821335,0.0992959,0.13930453
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.2595977,0.3841394,0.16338119,0.19288167
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.55933315,0.30110636,0.058320157,0.08124024
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.15784217,0.4881115,0.2067705,0.14727587
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.18052791,0.25973967,0.26929075,0.29044166
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.2914073,0.3497968,0.18383454,0.17496139
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.09230728,0.123782344,0.7338622,0.05004818
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.25650892,0.31732494,0.12782069,0.2983455
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.18998842,0.24360263,0.26069775,0.30571112
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.3763124,0.34571645,0.08034052,0.1976306
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.29393175,0.3611611,0.08848591,0.25642124
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.22870384,0.30665016,0.2623148,0.20233113
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.28148013,0.40128747,0.13786234,0.17937
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.31997007,0.34889117,0.14237067,0.18876812
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.34956193,0.41656572,0.15222402,0.08164844
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.3417855,0.35730788,0.14969113,0.1512155
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.14843516,0.72563493,0.084494054,0.041435882
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.49345815,0.37285495,0.06439379,0.0692931
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.608507,0.30229473,0.05532174,0.03387657
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.0984691,0.19488648,0.061179586,0.6454649
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.20837362,0.4082466,0.14247134,0.24090846
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.6475418,0.2171063,0.029591585,0.10576033
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.19644749,0.7129423,0.06486534,0.025744919
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.15953082,0.8226244,0.009765413,0.00807929
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.30004892,0.5254234,0.12395375,0.050573993
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.28513166,0.39779845,0.13914508,0.1779248
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.13261104,0.7727012,0.015152102,0.079535626
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.4102968,0.34737653,0.17943285,0.062893815
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.27090606,0.33300415,0.12397142,0.27211842
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.28710818,0.40213215,0.062933385,0.2478263
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.4320208,0.2925285,0.15310384,0.12234684
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.20481758,0.3482669,0.15302604,0.29388946
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,False,0.19557184,0.3180602,0.21671833,0.26964962
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.24750814,0.4832664,0.09044061,0.17878488
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.39902064,0.39929852,0.09274796,0.108932935
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.40408316,0.37391192,0.11106767,0.11093726
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.24470602,0.4771104,0.13823347,0.13995017
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.35571754,0.5106627,0.062196914,0.071422905
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.20820758,0.59432405,0.06936855,0.12809987
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.25052777,0.3682699,0.11006084,0.2711415
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.23297638,0.31915423,0.11548268,0.3323867
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.44366562,0.36773387,0.06879729,0.119803146
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.28167126,0.36625054,0.09533719,0.2567411
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.11972939,0.86253184,0.0136112245,0.0041275118
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.34664896,0.44904992,0.06785992,0.13644119
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.15919404,0.6881444,0.069096915,0.0835647
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.291949,0.46482605,0.116120435,0.12710449
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.4070993,0.322468,0.15097752,0.11945515
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.39234036,0.39288402,0.07341493,0.1413607
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.17694752,0.22683144,0.30616447,0.29005653
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.32381245,0.6227866,0.020972833,0.03242808
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.2699992,0.39370316,0.13259993,0.20369767
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.23599416,0.2905952,0.15915379,0.31425688
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.23098288,0.31668112,0.2895031,0.16283293
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.26569626,0.41057447,0.14017001,0.18355933
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.36102673,0.42081213,0.13111433,0.08704678
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.26599014,0.26325807,0.2662028,0.20454904
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.24858461,0.33044928,0.17152837,0.24943765
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.21832933,0.43476987,0.13119857,0.21570218
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.23626149,0.38411763,0.17431766,0.20530318
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.22546697,0.3470077,0.14956988,0.27795556
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,False,0.42409885,0.4292879,0.08749872,0.059114546
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,False,0.3548028,0.36860803,0.15748152,0.11910773
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,True,0.48627284,0.43819872,0.033404488,0.04212394
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,False,0.30773565,0.29858693,0.21451883,0.17915858
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.6356616,0.30483443,0.022563063,0.03694092
